CODE;ENGLISH;FRENCH;GERMAN;POLISH;SPANISH;HUNGARIAN;CZECH;HUNGARIAN;DUTCH;PORTUGUESE;RUSSIAN;FINNISH;;x;;;;;;;;;;;;;;;;
EVTDESC8009827;After democratization two major forces emerged within Mongolian politics, the now social-democratic MPRP and the conservative and liberal coalition of the Democratic Party. While the MPRP capitalized on support for the social programs that had long been in place in the nation, the Democratic Party would contest with their own platform of continued privatization and a transition away from the country's past. \n\n Mongolia's elections in 1992 marked the country's first as a western-styled democracy, happening almost immediately after the adoption of its new constitution. The two major parties participating were the now newly reorganized Democratic Party and the formerly Marxist-Leninist MPRP now adhering to an openly social democratic platform.;;;;;;;;;;X;;;;;;;
EVTDESC8009828;After democratization two major forces emerged within Mongolian politics, the now social-democratic MPRP and the conservative and liberal coalition of the Democratic Party. While the MPRP capitalized on support for the social programs that had long been in place in the nation, the Democratic Party would contest with their own platform of continued privatization and a transition away from the country's past. \n\n The 1996 elections in Mongolia were marked by minor scandal as the US intervened in the country's politics through the 'National Endowment for Democracy'. In the hopes of ousting the MPRP from power and hastening the nation's market reforms, American intervention would see the negotiated merging of several smaller opposition parties, campaign strategy coordination, as well as wide-scale campaigns to win support for the Democratic Union Coalition, culminating in a sweeping victory.;;;;;;;;;;X;;;;;;;
EVTDESC8009829;After democratization two major forces emerged within Mongolian politics, the now social-democratic MPRP and the conservative and liberal coalition of the Democratic Party. While the MPRP capitalized on support for the social programs that had long been in place in the nation, the Democratic Party would contest with their own platform of continued privatization and a transition away from the country's past.;;;;;;;;;;X;;;;;;;
EVTDESC8009830;After democratization two major forces emerged within Mongolian politics, the now social-democratic MPRP and the conservative and liberal coalition of the Democratic Party. While the MPRP capitalized on support for the social programs that had long been in place in the nation, the Democratic Party would contest with their own platform of continued privatization and a transition away from the country's past.;;;;;;;;;;X;;;;;;;
EVTDESC8009831;After democratization two major forces emerged within Mongolian politics, the now social-democratic MPRP and the conservative and liberal coalition of the Democratic Party. While the MPRP capitalized on support for the social programs that had long been in place in the nation, the Democratic Party would contest with their own platform of continued privatization and a transition away from the country's past. \n\n The 2008 elections were marked by open attempts to bribe the electorate, with each of the major parties participating offering payouts to the nation's population in case of their own victory. Ultimately it would culminate in declarations that the results were fraudulent, with further allegations beyond bribery being levied. These allegations would ultimately lead to violence, rioting, and unrest into the following year.;;;;;;;;;;X;;;;;;;
EVTDESC8009832;After democratization two major forces emerged within Mongolian politics, the now social-democratic MPRP and the conservative and liberal coalition of the Democratic Party. While the MPRP capitalized on support for the social programs that had long been in place in the nation, the Democratic Party would contest with their own platform of continued privatization and a transition away from the country's past.;;;;;;;;;;X;;;;;;;
EVTDESC8009833;After democratization two major forces emerged within Mongolian politics, the now social-democratic MPRP and the conservative and liberal coalition of the Democratic Party. While the MPRP capitalized on support for the social programs that had long been in place in the nation, the Democratic Party would contest with their own platform of continued privatization and a transition away from the country's past.;;;;;;;;;;X;;;;;;;
EVTDESC8009834;After democratization two major forces emerged within Mongolian politics, the now social-democratic MPRP and the conservative and liberal coalition of the Democratic Party. While the MPRP capitalized on support for the social programs that had long been in place in the nation, the Democratic Party would contest with their own platform of continued privatization and a transition away from the country's past.;;;;;;;;;;X;;;;;;;
EVTDESC81098100;With De-Stalinization having run its course, and the party opening up more and more to critique and pluralism, it was inevitable that Tsedendal's position would come under threat. His political rivals, free from any possible reappraisal and finding increasing support within the Khural, have decided to finally make their move in ousting the Stalinist and pro-Moscow politician. To replace him a few notable candidates have risen above the rest, notably the nationalist leaning Daramyn Tomor-Ochir and the party loyalist Dashiin Damba.;;;;;;;;;;X;;;;;;;
EVTDESC81098101;Stalin's death and new policies within the USSR have resulted in a wave of so-called â€˜De-Stalinization' throughout the Soviet sphere of influence. This wave has now reached Mongolia, and with the death of the Stalinist Choibalsan many were already questioning the policies and practices of the late leaders and the viability of preserving their legacy moving forward. \n\n Damba, while previously a supporter of Choibalsan, has signaled his support for moves to step away from the previous legacy of Mongolia  instead pushing for more transparency within the party and more openness socially and politically.;;;;;;;;;;X;;;;;;;
EVTDESC81098102;With his advancing age and waning support within the ruling MPRP, Dashiin Damba today has announced his retirement. Already two candidates  each prominent members of the party themselves  have risen to be the possible successor for the outgoing Chair. The first of these, Tumur-Ochir, represents the more nationalist lean of the party  expressing a desire to preserve Mongolian culture and increase its independence from the USSR while maintaining good relations with China. The second is Jambyn BatmÃ¶nkh who styles himself as a reformist, having previously served as a professor prior to his entry into politics.;;;;;;;;;;X;;;;;;;
EVTDESC81098103;While the situation in Mongolia remains stable for the moment, troubles seem to be on the horizon. Reforms in the USSR and a withdraw of its forces from Eastern Europe have set off a series of events that are quickly leading to massive shifts in the world order. Already many governments have started rapid responses in the form of reform, thaw, or crackdowns. Hoping to pre-empt the unrest being seen elsewhere, many within the party are proposing pre-emptive and pragmatic reforms based on the experiences of both the USSR and the PRC.;;;;;;;;;;X;;;;;;;
EVTDESC81098104;The Soviet dissolution brought economic, political, and social chaos to Russia. In the midst of this violent ethnic clashes occurred within the Tuvan Autonomous Soviet Socialist Republic  now within the Russian Federation and in the process of reorganization. These clashes present an opportunity for the nationalists within the MPRP to liberate the Tuvans from Russia, providing weapons, funding, and using our own media and institutions to provoke further unrest. While extremely risky, many are confident that Russia lacks the ability to fully respond to any actions currently, and that another chance like this is unlikely to arise as the situation slowly stabilizes.;;;;;;;;;;X;;;;;;;
EVTDESC81098105;Violent clashes in Tuva have spiraled out of control, with separatist rebels storming the autonomous region's administrative centers and ousting pro-Russian authorities. Already they have drafted a declaration of secession from Russia and created interim political organizations  hoping to find international backing and recognition. While the situation in Russia is chaotic currently with the dissolution of the USSR still taking its toll on the nation's economy and institutions, allowing a province to declare itself separate could create cracks in the Russian state and show weakness to other forces that might see Russia divided even further.;;;;;;;;;;X;;;;;;;
EVTDESC81098106;The chaotic situation in Russia has led to the uprising in Tannu Tuva being a success. With the failure of the Russian state to reassert control the country has once more gained its independence  with Mongolian backing. Of course, now the decision has arisen as to how to respond to this newly created state. Many within the party still retain the idea from so many decades ago of striving towards a â€˜Greater Mongolia', though others urge caution and suggest using the existing influence Mongolia now holds instead.;;;;;;;;;;X;;;;;;;
EVTDESC81098107;Since its foundation, the Mongolian People's Republic has had to balance the influence and interests of both China and the USSR  relying on good relations with one at the cost of the other while having to be wary of and weave around the interests and conflicts of both. However, not all within the MPRP have supported this foreign policy by choice. The shaky status quo has instead become a matter of pragmatism, and with the previous administrations having been unfriendly to the idea of a neutral Mongolia such a reality was left to be the only option. \n\n With the new leadership, however, one more friendly to the prospect of a stronger Mongolian presence on the world stage and a more assertive foreign policy, the question has been revived in a much more serious capacity. Even still, one large obstacle is yet to remain, a potential Soviet response to an independent Mongolia. For decades the nation has been firmly within the Soviet sphere and even played a role in the split with China  and the mixed reception to similar calls for autonomy from within the Soviet sphere give no definitive answer as to what the Soviet response could be, though many believe it might be worth a potential confrontation.;;;;;;;;;;X;;;;;;;
EVTDESC81098108;Mongolia, long within the Soviet sphere, has recent taken steps to draw further from Moscow. While the leadership have assured us that such a move is no threat to the relationship between the USSR and the Mongolian People's Republic, many still perceive it as a possible threat to Soviet influence in Asia. \n\n As such, the serious consideration of an intervention to put in place a more friendly leadership has been raised. With a Soviet military presence still in Mongolia, for now, such an action would  while still drawing ire from the international community  likely not warrant too much of a push back from the likes of China or the West.;;;;;;;;;;X;;;;;;;
EVTDESC81098109;With the Soviet intervention having been met with success the previous administration that sought to attempt to win Mongolian independence from its larger neighbor's influence has been ousted. Instead the old leader, a Moscow Loyal, Tsedenbal has been put into power. Already he has begun to consolidate his influence, taking steps to secure his position and reaffirm Mongolia's allegiance to the Soviets.;;;;;;;;;;X;;;;;;;
EVTDESC81098110;While Tsedenbal had attempts at de-Stalinization, such actions ultimately led to his political downfall. Now, with his ouster complete, there can be an honest reevaluation of Mongolia's past and a slow dismantling of the cult of personality around the likes of Choibalsan and Stalin himself. In addition to this many party members have made proposals of more open discourse within the party, making an official break with previous lines and ensuring any future abuse of power.;;;;;;;;;;X;;;;;;;
EVTDESC81098111;During the Sino-Soviet split, Mongolia took the side of the USSR. While it relied on both nations for its economic development, the historical ties to the Soviet Union and enmity with China made the option of remaining neutral non-viable. Such an action cost Mongolia the support of China. Resources, Manpower, and more were cut off and the economic development of the country was set back. \n\n With Mongolia now independent, however, there is now an opportunity to once more benefit from friendship with China. While its likely that there will not be the same level of support that was offered before, it will none-the-less help Mongolia.;;;;;;;;;;X;;;;;;;
EVTDESC81098112;The tumultuous events that have rocked the socialist camp in Europe and the USSR have not spared Mongolia. Already opposition forces have monopolized on growing unrest and instability  forming new organizations and movements across the country. While up until this point the party has acted with increasing transparency and leniency to dissent  it seems even those reforms have not been enough. Hoping to preserve socialism in Mongolia however, many of the more reformist leaning party members have suggested making concessions to the opposition within the framework of socialism, preserving the Mongolian People's Republic while adapting its institutions to a changing world.;;;;;;;;;;X;;;;;;;
EVTDESC81098113;Long having been a vocal voice and active proponent in securing Mongolia's place within CMEA, and from there furthering its ties to its European allies, Luvsantserengiin Tsend now hopes to increase that relationship even further with increased trade to Europe. While Mongolia have done well with its modernization and economic development, there is still much work to be done  and it is the hopes of those that support the move that by increasing Mongolia's exports and moving away by a reliance on Soviet and Chinese inputs that the country can hasten those final steps.;;;;;;;;;;X;;;;;;;
EVTDESC81098114;Chairman Luvsantserengiin Tsend today has passed, leaving Mongolia to mourn the passing of a loyal servant of the people while those in the party scramble to find a replacement. Already two notable candidates have risen above the rest to vie for the spot  Batmonkh, a former professor and reformist, as well as Tomor-Ochir who has been increasingly vocal about his nationalist views.;;;;;;;;;;X;;;;;;;
chinese_development_aid;Chinese Development Aid;;;;;;;;;;X;;;;;;;
chinese_development_aid_desc;This nation is receiving economic assistance from China in the form of manpower and resources, helping to boost output and efficiency.;;;;;;;;;;X;;;;;;;
EVTDESC8017625;The 'Khost disturbances', or more widely known as the 'Afghan Tribal Revolts', were a series of revolts by the Zadran, Safi, and Mangal tribesmen in the southeastern sections of the Kingdom of Afghanistan that took place from 1944 to 1947. The most prevalent causes of the unrest was opposition to the policies of the Afghan government at the time as well as the worsening conditions - with poverty having grown in recent years. \n\n While a bulk of the fighting had taken place in the early days of the revolts, which themselves were largely unsuccessful and relegated to the border between the - at the time - British Raj and Afghanistan, they would shake the Afghan state and pave the way for future unrest in the region. Sporadic unrest and fighting would continue for years after, with the Afghan government eventually taking a more hands off approach to the areas to avoid provoking further action.;;x;;;;;;;;;;;;;;;;
EVTDESC8017626;Since the declaration of the 'Durand Line' by the British in 1863, the Pashtun people have been forced to accept a political reality of subjugation and division. The 'Line' set the borders between Afghanistan and what would later be part of the British Raj before decolonization - settling issues on the limits of the British spheres of influence in Central Asia. This decision, seemingly, would completely shelf the idea of a united Pashtun state indefinitely, with attempts to reunite the peoples being wholly unsuccessful and serving only to further entrench the British influence. \n\n However, with recent events in the world it seems the hope of a united 'Pashtunistan' has seemingly been born anew. The Pashtun peoples of the North-West Frontier Province have made a formal declaration - which they are calling the 'Bannu Resolution' - in which they express their desire to for independence from the British Raj entirely, rather than remaining part of either India or Pakistan. Many more within that same movement hope for unification with Afghanistan, drawing the attention of many that hold more nationalist leanings within the Kingdom who hope that with a declaration of support and what little pressure they are able to exert on the British that a simple demand could become a reality.;;x;;;;;;;;;;;;;;;;
EVTDESC8017627;The 'Durand Line', created in 1863 to officially settle matters of British influence in Central Asia, has long stood as the final borders between the Afghan Kingdom and British India. While contentious, having divided the Pashtun people, it has remained in place since its creation with little alteration aside from additional treaties with the bordering Afghan state - owing to a swift response to various revolts and risings against its imposition as well as agreement and cooperation from the Afghan government. \n\n However, with plans for an independent India and Pakistan slowly coming to fruition, many in the North-West Frontier Province have begun to voice a more open dissatisfaction with the options presented to them by the authorities within the Raj. Rather than having the open choice of joining either Pakistan or India, instead they have issued a resolution calling for options for complete Independence, and even a union with Afghanistan, be added to any potential referendum in the region.;;x;;;;;;;;;;;;;;;;
EVTDESC8017628;In a surprising turn of events, the United Kingdom has agreed to allow the Pashtun people within British India the chance at self-determination and independence. While a far cry from the full extent that the nationalists within Afghanistan want, it is set to be the first step in the road to reuniting Pashtunistan under a single state once more.;;x;;;;;;;;;;;;;;;;
EVTDESC8017629;Despite support from both the Pashtun community within British India and from the Afghan government, the British have declined the demands set forth in the Bannu Resolution. Instead, they have decided to go forward with holding their already planned referendum, ensuring that the territories will be part of the future state of Pakistan.;;x;;;;;;;;;;;;;;;;
EVTDESC8017630;The Democratic Women's Organization of Afghanistan, or DOWA, was a women's advocacy group founded in the capital city of Kabul by various prominent Afghan women. Initially somewhat independent, it quickly aligned itself with the various communist organizations in the country and took an extremely active political role - working against traditionalism and organizing action against attempts to curtail gender equality within the country.;;x;;;;;;;;;;;;;;;;
EVTDESC8017631;The 1964 constitution, while not fully enacted by the King, brought a new era to the politics of the Kingdom of Afghanistan. While voter turnout would remain low during the first few elections, as more and more of the populace - especially in more urban and developed areas - became involved in politics the numbers would eventually swell. Even still, conservatives remained a dominant political force, in part due to lingering political restrictions, as well as corruption. \n\n The 1965 elections were themselves dominated by the more urban sectors of the population - especially in and around Kabul. This factor, combined with low voter turnout, would allow more progressive minded elements to gain power within the parliament, though even still conservatives remained a powerful force and the King's interference would remain present.;;x;;;;;;;;;;;;;;;;
EVTDESC8017632;While promises of democracy and increased freedom had flowed from the elites of Kabul, very little became a political reality. Voter turnout in the country remained low, interference from the Monarch remained, and political parties faced difficulties in promoting candidates. \n\n Speaking out against what they saw as a corrupt, repressive regime and goaded on by both political organizations within and outside of the government, including prominent leftist organizations, Student protests broke out following the 1965 elections - aiming to occupy the legislature and frustrate its operations until their demands were fulfilled. While initially these protests were met with a cautious muted response from the government, as they dragged on more and more of a response was demanded from police and military. The growing tension eventually escalated into a confrontation that left at least 3 dead, putting an end to the protests while only serving to fan the flames of anti-government sentiments among the population.;;x;;;;;;;;;;;;;;;;
EVTDESC8017633;The 1964 constitution, while not fully enacted by the King, brought a new era to the politics of the Kingdom of Afghanistan. While voter turnout would remain low during the first few elections, as more and more of the populace - especially in more urban and developed areas - became involved in politics the numbers would eventually swell. Even still, conservatives remained a dominant political force, in part due to lingering political restrictions, as well as corruption. \n\n The 1969 elections were marked by a higher voter turnout than the last election. Doubts about the new constitution that had plagued the earlier 1965 elections had faded, with other sectors of the population joining the urban centers. Subsequently the small progressive surge seen in 1965 would be tempered as land-owners turned out to vote, electing their own candidates.;;x;;;;;;;;;;;;;;;;
EVTDESC8017634;Between 1968 and 1970 the Democratic Women's Organization of Afghanistan would involve itself in the organization and execution of several protests aimed at its perceived injustices within society. Attempts by the conservative forces in the country to reverse the freedoms and rights that had been given to women in the country, including restricting foreign education, were met with mass protests while violence by more radical traditionalist elements of society that had been angered by their own grievances would result mass movements to force government action and investigation.;;x;;;;;;;;;;;;;;;;
EVTDESC8017635;Disaster has struck Afghanistan as one of the worst droughts in its history ravages the nation, with the threat of wide-scale famine already gripping the more remote parts of the nation. Millions are at risk of losing their lives as the government struggles to respond to the magnitude of the drought's impact, with many more left to suffer the more long-term effects. Not only is food becoming more scarce, but rising poverty, homelessness, and interruption of services wrack the nation as the economy begins to feel the effects - with years of recovery laying ahead.;;x;;;;;;;;;;;;;;;;
EVTDESC8017636;Hoping to help Afghanistan recover from its economic troubles and finally mount a government response to the severe famines that had resulted from the drought in 72, Mohammed Daoud Khan announced an ambitious 'Seven-Year Plan' set to take place from 1976 to 1983. The details of the plan itself involved heavy state spending on construction projects throughout the nation that were set to be funded by, what Daoud hoped, would be an influx of foreign aid from neighboring nations - especially those within the Muslim world.;;x;;;;;;;;;;;;;;;;
EVTDESC8017637;While initially cooperative with the moderately reformist Parchamites, even receiving aid from the group in mobilizing forces for the 1973 coup, relations soon sourced between the communists and President Mohammed Daoud Khan's ruling National Revolutionary Party. Starting just a few years after its coming to power the regime would take on an openly anti-communist attitude, cracking down and arresting prominent leftist figures within the country and taking active measures to prevent dissent against the regime. These actions would, however, only serve to weaken the already shaky Republic.;;x;;;;;;;;;;;;;;;;
EVTDESC8017638;Since the PDPA's creation in 1965, a massive rift within Afghanistan's communist movement has only deepened. While united together in a shared belief in socialism, the two main factions of the People's Democratic Party disagree aggressively on how to achieve it. While the 'Khalq' faction (whose name means Masses, or 'People') adhere to more orthodox Marxist-Leninist principles, the 'Parcham' faction ('Banner' or 'Flag') have maintained that Afghanistan is too underdeveloped as of yet to operate under the traditional Marxist-Leninist system - instead promoting a gradual and more democratic approach to the implementation of communism. \n\n This animosity wouldn't disappear upon the PDPA's ascent to power and the creation of the Democratic Republic of Afghanistan. Instead, the Khalqists - led by Taraki - would facilitate a 'soft' purge of the Parcham faction. The move itself would be heavily influenced by the efforts of Hafizullah Amin (another prominent Khalqist politician) whose political maneuvering elevated his own position at the cost of the rival faction.;;x;;;;;;;;;;;;;;;;
EVTDESC8017639;Wishing to waste little time in beginning Afghanistan's transformation from an underdeveloped nation into a socialist state, Taraki has already outlined a sweeping list of reforms, programs, projects, and campaigns aimed at accomplishing the task. Among them are large-scale literacy campaigns, land reform, the nation's first television broadcast, and several policies aimed at removing the influence of Islam from society. While the latter focus mainly on ending practices such as planned marriage, child marriage, the abolition of 'Sharia Law', and other policies deemed to be 'feudal' by the Khalqist government there is still a potential from wide-spread backlash from the more traditionalist elements of society - especially in the countryside where Islam still remains deeply rooted in culture and governance.;;x;;;;;;;;;;;;;;;;
EVTDESC8017640;Amin's power-grab sent ripples of unrest and instability throughout Afghanistan, and the series of repressions and purges that followed would earn him the ire of both the Khalqists, Parchamites, and Soviets alike. In the immediate aftermath of Amin's move a group of PDPA politicians who headed various ministries, calling themselves the 'Gang of Four', began making moves to themselves oust Amin from power. However, Amin's repressions would prevent even high-ranking members of the government from being able to take effective action - leading to the four members themselves being removed from government and forcing them to flee to escape further reprisal, leaving Amin even more unchecked as he continued to try to consolidate his rule.;;x;;;;;;;;;;;;;;;;
EVTDESC8017641;Taraki's more radical anti-Islamist policies, particularly his uncompromising opposition to Sharia law, would be met throughout the country with wide-spread resentment. This would be especially felt in the more underdeveloped and rural areas of the country that were still deeply rooted in the more fundamentalist aspects of Islam. Herat in particular was already the site of several smaller revolts and uprisings inspired by mullahs and landowners. However, it wasn't until the mutiny of forces sent in to deal with the more violent aspects that the unrest would turn into a full occupation of parts of the province by rebel forces. \n\n Chaos would ensue in the province and across the country as the DRA scrambled to respond to the scope of the unrest, with several being killed in Herat before forces were finally able to be sent in - causing further clashes before finally restoring government control.;;x;;;;;;;;;;;;;;;;
EVTDESC8017642;Historically having been strongholds of tribal power in Afghanistan, an offensive in the south-eastern sections of the country have proved fruitful in tackling the growing opposition to socialist rule in the country. The Afghan army, along with loyal militia groups and police forces, have managed to route several rebel groups in the nation - pushing those that didn't surrender into neighboring Pakistan as they attempt to regroup.;;x;;;;;;;;;;;;;;;;
EVTDESC8017643;Emboldened by the instability that happened in the wake of Amin's coup, as well as a direct reaction against it, a coalition of Maoist, moderate islamist, and anti-Soviet Marxist groups have begun an attempted insurrection in Kabul. Occupying the historical fortress of Bala Hissar, their aim is to inspire similar revolts across the nation - leading to the formation of a broad leftist government outside of the influence of the USSR and able to resist influence from neighboring regimes. Already, however, government forces have begun a swift response to their uprising, with aerial bombardment working to pave the way for ground forces.;;x;;;;;;;;;;;;;;;;
EVTDESC8017644;While the intervention of the Soviet Union was primarily aimed at ousting Amin from power, it proved to only fan the flames of resentment among many portions of the population to the Democratic Republic and socialist rule. Karmal, who had risen to power in the aftermath of Amin's removal, would be seen as little more than a puppet of the Soviet Union - serving to weaken his authority over the nation and even the PDPA itself. Such sentiments would prove to lesson the effectiveness of his policies and divide the nation further, radicalizing more conservatives around the growing rebel threat.;;x;;;;;;;;;;;;;;;;
EVTDESC8017645;The 'Fundamental Principles', also known as the 'Fundamental Principles of the Democratic Republic of Afghanistan', refer to a series of changes to the government that were aimed at solidifying Parchamite rule, increasing civilian participation in governance, appeasing traditionalist elements of society - particularly those in active opposition to the regime through offers of amnesty, and restoring rule of law within the DRA. The Principles included securing a degree of freedom of speech and assembly, rules and rights for legal trial, elections, and some degree of economic liberalization.;;x;;;;;;;;;;;;;;;;
EVTDESC8017646;Since the PDPA's creation in 1965, a massive rift within Afghanistan's communist movement has only deepened. While united together in a shared belief in socialism, the two main factions of the People's Democratic Party disagree aggressively on how to achieve it. While the 'Khalq' faction (whose name means Masses, or 'People') adhere to more orthodox Marxist-Leninist principles, the 'Parcham' faction ('Banner' or 'Flag') have maintained that Afghanistan is too underdeveloped as of yet to operate under the traditional Marxist-Leninist system - instead promoting a gradual and more democratic approach to the implementation of communism. \n\n The restoration of the Parchamite faction following the Soviet intervention against Khalqist Amin shifted the balance of power within the PDPA significantly in favor of the former and with Karmal's ascent to power provided a chance for the dynamics of the PDPA to even further change. While professing a degree of unity initially, and attempting to share power with the Khalqists, persisting animosity would lead to small scale purges of more hardliner elements from government and the continued infighting and division of the party.;;x;;;;;;;;;;;;;;;;
EVTDESC8017647;The '3 Hoot uprising' - whose name comes from the Persian Calendar - refers to a series of protests, spontaneous uprisings, and student demonstrations throughout Afghanistan made in opposition to Soviet intervention in the country and the leadership of Karmal. A bulk of the interconnected protests, whose initial spark is not fully known, were organized by the Maoist Liberation Organization of the People of Afghanistan and other Moaist organizations. The extent to the dissent would result in a backlash from the government, seeing most of the protests, riots, and unrest put down with force.;;x;;;;;;;;;;;;;;;;
EVTDESC8017648;Hoping to further increase participation in government and democratize Afghan society, Karmal and the Parchamites have proposed the creation of a National Front government - similar to those in other communist states. Named the 'National Fatherland Front', the National Front would serve as a coalition of parties operating within the framework of socialism and aim to give more of a voice to those that didn't wish to join or associate with the PDPA and its own inner-party institutions while still involving themselves within the politics of the DRA and working towards a shared goal of modernizing the nation. The creation of the front is set to be paired with a massive campaign to support the organization, as well as encourage more political solutions to grievances with the government.;;x;;;;;;;;;;;;;;;;
EVTDESC8017649;Amid a continued insurgency and ineffective policies, Karmal has announced the establishment of a ten-point National Reconciliation program. In order to reach this end he has already selected a range of non-PDPA members to head a committee organizing the task, as well as carrying it out across the nation. The program itself will be aimed at reaching a power-sharing settlement with rebel forces, and will come along-side further attempts to democratize Afghan society and entrench rule of law.;;x;;;;;;;;;;;;;;;;
EVTDESC8017650;Karmal initially enjoyed substantial support from the Soviet Union, especially at the onset of his rise to prominence following the intervention that ousted Amin from power. However, years of ineffective politics, increasing reformism within the CPSU, and an increasingly violent and prolonged insurgency has eroded the good-will and faith in Karmal from his Soviet advisors and allies. While the Afghan leader is safe for now, content to ignore calls for his resignation, his political rivals within the PDPA have already begun making their own moves for the now almost inevitable fall from power.;;x;;;;;;;;;;;;;;;;
EVTDESC8017651;With Karmal's departure from power comes a struggle within the PDPA for who will take the former leader's place. The main divide, as has been the case since its foundation, is between a member of the increasingly reformist Parcham faction and the adamantly hardline Khalqists. Currently the former is represented by the pro-democracy Najibullah, who enjoys substantial support within the party and from reformists within the Soviet Union, while the latter is represented by the more moderate Abdul Qadir who served within the Afghan army and within the government as Minister of Defense.;;x;;;;;;;;;;;;;;;;
EVTDESC8017652;Hoping to further solidify Afghanistan's democratic institutions, as well as attempt to put an end to the insurgency plaguing the country, Najibullah has announced a deepening of the country's policy of 'National Reconciliation' policies. Far more radical than previous attempts, however, Najibullah wishes to fully abolish the one-party rule, officialize Islam as the state religion, begin the process of decommunization of government institutions, create a new legislature, and open up dialogue with various factions of the rebel groups. \n\n While such policies are far-reaching, and opposed by more hardline elements with the PDPA, many more rally behind them as the only way to put an end to a conflict that has been raging for so long.;;x;;;;;;;;;;;;;;;;
EVTDESC8017653;While adamant in keeping some aspects of planned economics, and sticking to development plans started under his predecessor, Najibullah is seemingly not content with solely increased democratization. Instead, the new leader has proposed changes to the constitution to allow the establishment of fully private firms, as well as foreign investment. In addition to this, however, he has reaffirmed the countries ties to the communist bloc, pushing for increased trade to help support the Afghan economy and gain government support via its development and growth.;;x;;;;;;;;;;;;;;;;
EVTDESC8017654;The Soviet people have grown increasingly weary with the costly, and seemingly endless, war in Afghanistan. What was initially a simple mission to oust Amin and prop up more moderate voices within the PDPA has turned into a drawn-out conflict that has cost many lives and only further entrenched the very enemies we fight against. With that in mind the new Reformist leadership in the USSR had put forward a motion to end the intervention, and to start the process of withdrawing troops and funding from the regions and divert them towards more pressing concerns.;;x;;;;;;;;;;;;;;;;
EVTDESC8017655;The Soviet Union, now led by hardline reformists and seeing no end in sight for the conflict in Afghanistan, has decided to begin the process of withdrawing its troops from the nation. While it has pledged to continue support for the current government it has, regretfully, expressed the growing reluctance within its borders to continue direct military intervention. \n\n While the rebel groups across the country will see with withdraw as a rallying victory, the government remains hopeful in their ability to maintain order and stability through the coming months.;;x;;;;;;;;;;;;;;;;
EVTDESC8017656;With Soviet forces removed from the country, the reformist leadership of the PDPA - led by Najibullah - have increased their push for democratization. Already mentions of communism and socialism are being removed from the party platform, legal system, and government - with communist and socialist symbols to follow. This comes along-side yet more reforms to the nation's already shaken government, the almost complete opening of politics to wider society in a last attempt to resolve Afghanistan's problems through peaceful political means.;;x;;;;;;;;;;;;;;;;
EVTDESC8017657;Hoping to halt Afghanistan's current path, a strange alliance has formed in order to orchestrate a coup against the Najibullah government. Centering around a former Minister of Defense and Lt. General, Shahnawaz Tanai, several dissident Khalqists have been joined by groups within the Mujahideen in order to try to put the 'radical nationalist' into power. \n\n While unsuccessful, the means in which the coup was attempted served to destabilize the regime even further. Mujahideen groups coordinated attacks alongside the attempt, dividing the remaining army forces while other officers and officials were bribed to defect or ignore the attempt - with forces within the government also rallying behind Tanai, ultimately compromising their own positions and reopening rifts within the PDPA.;;x;;;;;;;;;;;;;;;;
EVTDESC8017658;With the collapse of the Soviet Union, Afghanistan has lost its most effective tool in fighting the Mujahideen - the Airforce. With fuel shortages now grounding most aircraft, strikes across the country are impossible, transport of mechanized weaponry has become much more difficult, and offensives across the country are being made unopposed - with more and more of the nation being lost with each passing week. Without a swift end to the conflict, Afghanistan's fall is almost assured.;;x;;;;;;;;;;;;;;;;
EVTDESC8017659;Defections and desertions plague what little remains of the Afghan army as they put up a vain defense against the Mujahideen who now stand poised to take the capital and finally achieve their goal of overthrowing the Republic of Afghanistan. Their forces, already within striking distance, have faced little resistance as major commanders abandon their posts - taking troops with them as they turn to warlordism. The only hope remains in what few soldiers stand their ground, and the police and militia groups that has taken up arms in support of the government or fear for a future under the Mujahideen.;;x;;;;;;;;;;;;;;;;
EVTDESC8017660;While the factions, organizations, groups, and people that would coalesce to form the Taliban existed prior to the collapse of the communist regime in Afghanistan - it wouldn't be until around 1994 that sect would officially come into existence in a bid to overthrow the new government in Kabul. Made up primarily of the groups that rejected the Peshawar Accords the established the transitional 'Islamic State of Afghanistan', they soon came to pose themselves as more radical adherents to Islam, espousing even more extremist and hardline rhetoric inspired by strains that had bled into the country from throughout the Muslim World.;;x;;;;;;;;;;;;;;;;
EVTDESC8017661;While the Taliban takeover of Afghanistan is all but complete, splits in the movement and a reorganization of opposition forces have led to an insurrection against the hardline Islamist regime. Declaring themselves the 'Northern Alliance', several warlords, Islamist figures, former Mujahideen fighters, businessmen, and even former members of the Afghan Army have joined forces to create a rival government and re-establish a more moderate rule in Kabul. Finding support abroad, its likely that their actions will prolong Afghanistan's instability for more years to come.;;x;;;;;;;;;;;;;;;;
EVTDESC8017662;While the American invasion has put into power more moderate elements of the Islamist movement, and made promises of democracy, it has not been met with the wide-spread acceptance it had anticipated. Instead, many more traditional minded portions of the population have vocally put themselves in opposition to American involvement in the nation's affairs, with many more pushed to the fringe of political life in the country or directly impacted by the bombing campaigns that preceded it.;;x;;;;;;;;;;;;;;;;
