EVT_8020393_DESC;The victory of the Mattarellum, long fought against by the socialists, at the $YEAR$ Abrogative Referendum have left little to do for Prime Minister Giuliano Amato but to accept the defeat and resign. Considering the recent political instability given by a series of scandal brought about by the Mani Pulite pool, a tacit agreement between most political forces, from the Quadripartito to PDS' former communists, the FdV (Federation of the Greens) to the PRI and AD (Democratic Alliance), has found its way among the parliament, hinting of a possible technic's government headed by former Bank of Italy leader Carlo Azeglio Ciampi, which would also entail many non-politicians among its ministries, to enact quick reforms. On the other side an unlikely coalition kept together by PSI's Bettino Craxi, who has recently lead a charge against the government trying to get the premiership back, has been trying to form within the parliament. Craxi has managed to get under his umbrella the secular parties (PSDI, PLI and PRI), Bossi's Lega Nord, La Rete, FdV and even the neofascist MSI-DN in hope of restructuring this country, but this coalition's success lays on the bet that a few tens of DC members will abstain from voting against.;;;;;;;;;;;;;x
EVT_8020394_DESC;Having been sworn in by less than 10 hours, the Ciampi goverment faces already great responsibilities, the process of socialist leader Bettino Craxi. Antonio Di Pietro, leader of the Mani Pulite pool, has recently asked the parliament to remove Craxi's parliamentary immunity to have him attend a process against him and his party, accused of embezzlement and corruption. The goverment and the parliament are now set to vote on whetever to authorize the pool or not, and the PDS and the FdV have already threatened that if the vote will save Craxi, they'd withdraw support from the government, ending their short collaboration.;;;;;;;;;;;;;x
EVT_8020395_DESC;Due to the political instability of the current republic and how the current electoral system has proved itself inefficient in giving fast answers to actual issues, a referendum on a new voting law was indicted by Mariotto Segni's Democratic Alliance and Pannella's Radical Party. In conformation to italian law the referendum will only be able to abolish the current law, while the new one would have to be approved by the parliament at a later date. The new electoral law, which was dubbed as "Mattarellum", from the name of its theorizer Sergio Mattarella, but that for many deserves the nickname "Minotaur" for its chimeric form, will change the chambers costitution by turning 75% of the constituencies from Proportional to First Past the Post, while in the senate the remaining 25% will be assigned through the scorporo, a mechanism for which the most voted non elected members would get a seat, while in the chamber of deputies the 25% will be assigned through a classic proportional system. The law will also include an electoral threshold of 4% of the votes, whereas earlier you needed 300.000 votes. Against the Referendum only Craxi's PSI and the MSI have took a solid stance, while most of the parliament has supported the initiative or remained apathetic.;;;;;;;;;;;;;x
EVTDESC8020396;On the 17th of February $YEAR$, in Milan, judge Antonio Di Pietro, after having obtained a mandate, arrested PSI's member Mario Chiesa as he was trasportig a kickback for public work given by enterpreneur Luca Magni (Who was the one who denounced Chiesa, sick from paying the politician). Chiesa was caught thanks to a hidden microphone hidden in Mafni's jacket and as soon as the news became nationwide PSI Leader Bettino Craxi, who was campaigning for the incoming elections, denounced the case as an isolated one, and called Chiesa a villain. After a few turns of interrogations Chiesa confessed that the kickback had become a tax needed to participate in any government and that all government parties, including the PSI, were full into the corruption system, contradicting Craxi's declaration. With the help of Chiesa's wife the Mani Pulite pool (Clean hands pool), the pool that leads the case headed by Di Pietro, has found the names of other corrupted politicians, and from them other names and so on. With many politicians getting indicted trust in the parties has been reaching historical law levels, with Di Pietro being hailed as a hero, the Dc shrugging off the investigations, Lega riding the wave to gain more votes and Craxi denouncing the judge.;;;;;;;;;;;;;x
EVT_8020397_DESC;The victory of the Mattarellum, long fought against by the socialists, at the $YEAR$ Abrogative Referendum have left little to do for Prime Minister Giuliano Amato but to accept the defeat and resign. According to the pacts signed by the Right DC and the PSI an easy transition to Christian Democratic rule under Arnaldo Forlani shouldn't be a hard task, but on the other side of the parliament an unlikely coalition headed by Bettino Craxi, who has recently lead a charge against the government trying to get the premiership back, threatens the Quadripartito and the CAF. Craxi, defying the earlier agreements, could manage to get under his umbrella the secular parties (PSDI, PLI and PRI), Bossi's Lega Nord, La Rete, FdV and even the neofascist MSI-DN in hope of restructuring this country, but that will rely on tens of DC members abstaining from voting against the new goverment. The future of the country is in the hands of Craxi, who shall decide whetever to stick to the pacts or force his hand into a new coalition.;;;;;;;;;;;;;x
EVT_8020398_DESC;As the Tangentopoli scandal ravages the country, the use of illegal funds to finance the secret services has came to public attention and threatened the government as Prime Minister Carlo Azeglio Ciampi defended the President of the Republic Oscar Luigi Scalfaro when he was asked to resign. Unluckily now Ciampi is under fire and all parties have turned against him, prompting for a quick solution to the issue. Many seem to wish for a round of early elections, so to unlock the blocked legislature to the changes caused by recent political instability, but on the other hand, Mariotto Segni, who in the meanwhile has left the DC to found his own Patto Segni (Segni Pact, shorthand for National Rebirth Pact), has proposed to lead a coalition of DC, PSDI, PLI, PRI, his own party and the Lega Nord to quickly enact reforms to fix the current situation of the republic.;;;;;;;;;;;;;x
EVTDESC8020399;The first to be held with the new electoral system, this year's elections mark the end of what has been called the First Republic, and the beginning of a second republic. For the first time we see an election marked by the establishment of two different coalitions running against eachother similiarly to how it plays out in the USA or the UK. The forerunner are on the left Achille Occhetto, former leader of the PCI, the architect behind its transformation into the PDS (Democratic Party of the Left) and the current leader of the Alliance of Progressives and of the PDS. The Alliance of Progressives is a left wing broad front formed by 8 parties: the PDS at its head, the PRC (Communist Refoundation Party, usually shortened to just Refoundation), a political party born from the ashes of the former PCI by members who refused to accept the dissolution of the party, the Social Christians, a humanist and left wing splinter of the former DC (Which has recently become the Italian People's Party, PPI for short), the FdV greens, La Rete, a much smaller PSI and its splinter RS (Socialist Rebirth). On the other side of the spectrum we find instead enterpreneur Silvio Berlusconi, who thanks to a small trick, has managed to form a strong front on the Right. Berlusconi was candidated as its leader by two different coalitions, the Pole of Freedom and the Good Government.;;;;;;;;;;;;;x
EVTDESC8020400;The voters will today once again be called to the ballots to decide the fate of their country. The options seem once again to burn down on the PCI or the Centre-Left as government allies for the ruling DC.;;;;;;;;;;;;;x
EVTDESC8020401;Due to the series of victories by the PCI, this year's elections seem to propose a degree of polarization never seen before. The PCI is once again running on a Democratic Alternative platform alongside the PSI and the DP, but the Right has revently been making comebacks and to avoid this outcome the DC has had little to do but to firm a Centre-Right coalition with the PLI and the MSI-DN.;;;;;;;;;;;;;x
EVTDESC8020402;Another elections round approaches and once again the PCI is running on its Democratic Alternative platform with PSI and DP, but the centrist forces, under the umbrella of the DC, have found once again unity, hoping to stop the successes of the communists.;;;;;;;;;;;;;x
EVTDESC8020403;Today voters are called to the polls to decide whetever to give the Government the ability to amend the constitution to enact the reform drafts recently shown to the public. The voters will vote on the sinle issues, deciding where to give the government confidence, in the first constitutional referendum ever held in the country. The Referendum includes three motions, each regarding a different sector of the reforms: Motion 1 regards the new administrative asset pushed forward by the PCI and regionalist parties, Motion 2 regards healthcare and benefits from the support of the PCI, PSI, DP, PR and PSDI while Motion 3 regards the chambers and is supported only by the PCI. We shall see if the Communists will be able to solve the contradictions of this Republic or if they will fail like many have.;;;;;;;;;;;;;x
EVTDESC8020404;After the historic rightwards turn of the country following last elections, the ruling Centre-Right coalition has suffered great losses due to the student's movement that's been trying to shift the country left and don't tolerate the presence of neo-fascists in the ministries of the Republic. The students have polarized public opinion after various clashes with the police and right wing counter-protestors, and the participation of the MSI's students' wing to these clashes has turned the DC to consult first her former goverment allies, the PSDI, the PLI and the PRI. But shall those consultations end badly there shall be little choice but to hold onto the MSI once again, proceeding in a right direction, but maybe the PSI could come in handy to stop this tide and turn the country back to her anti-fascist roots, forming a Centre-Left coalition as tried in the late 50's.;;;;;;;;;;;;;x
EVTDESC8020405;The victory of the Right at last elections has quickly lead to the evolution of the MSI into a new political body. Ahead of today's elections Giorgio Almirante, MSI's leader, has brought under his umbrella the PLI and the PDIUM (Italian Democratic Party of Monarchist Unity, successor of the PDI), beginning what he called the National Right. The unification of those parties into the new MSI-DN signs a new period of the Right Wing in Italy, under Almirante his party has managed to get more relevance among moderates, presenting itself as the vanguard of common sense and order during the chaos of the student's movement. Alongside the DC the new MSI-DN has formed a Cartel of the Right, hoping to restore order, stability and prosperity, but shall the voters be threatened by this outcome, maybe the Centre-Left could really be the only way to achieve such prosperity and stability.;;;;;;;;;;;;;x
